Trial,Result,Mapping,NumberTries,SuccessRate,MaxLoopLength,MinLoopLength,AverageLoopLength,NumLoops
315,0,"{1: 9, 2: 3, 3: 1, 4: 2, 5: 8, 6: 4, 7: 10, 8: 7, 9: 5, 10: 6}",5,0.35443037974683544,10,10,10.0,1
316,0,"{1: 2, 2: 10, 3: 6, 4: 7, 5: 5, 6: 9, 7: 3, 8: 1, 9: 8, 10: 4}",5,0.35331230283911674,9,1,5.0,2
317,1,"{1: 8, 2: 5, 3: 4, 4: 1, 5: 2, 6: 6, 7: 7, 8: 3, 9: 10, 10: 9}",5,0.3553459119496855,4,1,2.0,5
318,0,"{1: 7, 2: 6, 3: 5, 4: 1, 5: 4, 6: 3, 7: 9, 8: 2, 9: 10, 10: 8}",5,0.3542319749216301,10,10,10.0,1
319,1,"{1: 1, 2: 5, 3: 6, 4: 8, 5: 4, 6: 9, 7: 10, 8: 2, 9: 3, 10: 7}",5,0.35625,4,1,2.5,4
320,1,"{1: 7, 2: 9, 3: 5, 4: 8, 5: 10, 6: 4, 7: 1, 8: 6, 9: 2, 10: 3}",5,0.3582554517133956,3,2,2.5,4
321,0,"{1: 3, 2: 6, 3: 7, 4: 9, 5: 8, 6: 10, 7: 4, 8: 1, 9: 5, 10: 2}",5,0.35714285714285715,7,3,5.0,2
322,1,"{1: 4, 2: 10, 3: 8, 4: 6, 5: 3, 6: 1, 7: 2, 8: 5, 9: 9, 10: 7}",5,0.3591331269349845,3,1,2.5,4
323,0,"{1: 5, 2: 9, 3: 10, 4: 3, 5: 2, 6: 4, 7: 8, 8: 7, 9: 6, 10: 1}",5,0.35802469135802467,8,2,5.0,2
324,0,"{1: 8, 2: 3, 3: 1, 4: 2, 5: 4, 6: 7, 7: 5, 8: 9, 9: 6, 10: 10}",5,0.3569230769230769,9,1,5.0,2
325,0,"{1: 2, 2: 7, 3: 1, 4: 5, 5: 10, 6: 8, 7: 4, 8: 9, 9: 3, 10: 6}",5,0.3558282208588957,10,10,10.0,1
326,0,"{1: 8, 2: 7, 3: 4, 4: 9, 5: 3, 6: 10, 7: 1, 8: 6, 9: 2, 10: 5}",5,0.3547400611620795,10,10,10.0,1
327,0,"{1: 6, 2: 3, 3: 7, 4: 8, 5: 10, 6: 2, 7: 4, 8: 5, 9: 1, 10: 9}",5,0.35365853658536583,10,10,10.0,1
328,0,"{1: 2, 2: 9, 3: 7, 4: 8, 5: 10, 6: 5, 7: 3, 8: 6, 9: 4, 10: 1}",5,0.3525835866261398,8,2,5.0,2
329,1,"{1: 7, 2: 6, 3: 3, 4: 8, 5: 9, 6: 4, 7: 10, 8: 2, 9: 1, 10: 5}",5,0.35454545454545455,5,1,3.3333333333333335,3
330,0,"{1: 6, 2: 4, 3: 5, 4: 8, 5: 2, 6: 1, 7: 3, 8: 9, 9: 7, 10: 10}",5,0.35347432024169184,7,1,3.3333333333333335,3
331,0,"{1: 4, 2: 6, 3: 10, 4: 8, 5: 2, 6: 9, 7: 1, 8: 3, 9: 7, 10: 5}",5,0.35240963855421686,10,10,10.0,1
332,0,"{1: 5, 2: 7, 3: 4, 4: 1, 5: 8, 6: 6, 7: 3, 8: 2, 9: 9, 10: 10}",5,0.35135135135135137,7,1,2.5,4
333,0,"{1: 7, 2: 4, 3: 10, 4: 9, 5: 5, 6: 8, 7: 1, 8: 3, 9: 6, 10: 2}",5,0.3502994011976048,7,1,3.3333333333333335,3
334,0,"{1: 10, 2: 3, 3: 9, 4: 6, 5: 4, 6: 8, 7: 2, 8: 1, 9: 5, 10: 7}",5,0.3492537313432836,10,10,10.0,1
335,0,"{1: 3, 2: 4, 3: 2, 4: 7, 5: 5, 6: 1, 7: 8, 8: 6, 9: 10, 10: 9}",5,0.3482142857142857,7,1,3.3333333333333335,3
336,0,"{1: 3, 2: 5, 3: 4, 4: 2, 5: 9, 6: 7, 7: 10, 8: 8, 9: 6, 10: 1}",5,0.34718100890207715,9,1,5.0,2
337,0,"{1: 1, 2: 10, 3: 9, 4: 2, 5: 4, 6: 7, 7: 8, 8: 3, 9: 5, 10: 6}",5,0.34615384615384615,9,1,5.0,2
338,1,"{1: 7, 2: 1, 3: 8, 4: 2, 5: 9, 6: 5, 7: 4, 8: 3, 9: 6, 10: 10}",5,0.3480825958702065,4,1,2.5,4
339,0,"{1: 4, 2: 3, 3: 5, 4: 9, 5: 10, 6: 1, 7: 2, 8: 7, 9: 8, 10: 6}",5,0.34705882352941175,10,10,10.0,1
340,0,"{1: 3, 2: 4, 3: 7, 4: 2, 5: 8, 6: 10, 7: 5, 8: 6, 9: 9, 10: 1}",5,0.3460410557184751,7,1,3.3333333333333335,3
341,0,"{1: 1, 2: 2, 3: 7, 4: 8, 5: 4, 6: 5, 7: 3, 8: 10, 9: 6, 10: 9}",5,0.34502923976608185,6,1,2.5,4
342,0,"{1: 9, 2: 6, 3: 7, 4: 8, 5: 2, 6: 1, 7: 10, 8: 4, 9: 3, 10: 5}",5,0.34402332361516036,8,2,5.0,2
343,0,"{1: 5, 2: 8, 3: 6, 4: 1, 5: 7, 6: 9, 7: 4, 8: 10, 9: 2, 10: 3}",5,0.3430232558139535,6,4,5.0,2
344,1,"{1: 5, 2: 9, 3: 1, 4: 7, 5: 3, 6: 10, 7: 6, 8: 4, 9: 2, 10: 8}",5,0.34492753623188405,5,2,3.3333333333333335,3
345,0,"{1: 5, 2: 7, 3: 10, 4: 8, 5: 2, 6: 9, 7: 6, 8: 4, 9: 1, 10: 3}",5,0.3439306358381503,6,2,3.3333333333333335,3
346,1,"{1: 6, 2: 3, 3: 8, 4: 9, 5: 2, 6: 4, 7: 1, 8: 5, 9: 7, 10: 10}",5,0.345821325648415,5,1,3.3333333333333335,3
347,1,"{1: 5, 2: 1, 3: 9, 4: 4, 5: 2, 6: 10, 7: 8, 8: 7, 9: 6, 10: 3}",5,0.34770114942528735,4,1,2.5,4
348,0,"{1: 3, 2: 8, 3: 9, 4: 5, 5: 2, 6: 6, 7: 10, 8: 7, 9: 4, 10: 1}",5,0.3467048710601719,9,1,5.0,2
349,0,"{1: 4, 2: 8, 3: 1, 4: 10, 5: 6, 6: 5, 7: 3, 8: 9, 9: 7, 10: 2}",5,0.3457142857142857,8,2,5.0,2
350,0,"{1: 1, 2: 3, 3: 2, 4: 10, 5: 8, 6: 5, 7: 6, 8: 4, 9: 7, 10: 9}",5,0.34472934472934474,7,1,3.3333333333333335,3
351,1,"{1: 4, 2: 2, 3: 8, 4: 7, 5: 3, 6: 6, 7: 1, 8: 10, 9: 5, 10: 9}",5,0.3465909090909091,5,1,2.5,4
352,0,"{1: 3, 2: 4, 3: 1, 4: 9, 5: 6, 6: 10, 7: 7, 8: 2, 9: 5, 10: 8}",5,0.34560906515580736,7,1,3.3333333333333335,3
353,0,"{1: 5, 2: 10, 3: 3, 4: 1, 5: 8, 6: 4, 7: 6, 8: 7, 9: 2, 10: 9}",5,0.3446327683615819,6,1,3.3333333333333335,3
354,0,"{1: 4, 2: 5, 3: 9, 4: 10, 5: 2, 6: 8, 7: 6, 8: 1, 9: 3, 10: 7}",5,0.3436619718309859,6,2,3.3333333333333335,3
355,0,"{1: 1, 2: 3, 3: 9, 4: 8, 5: 2, 6: 4, 7: 10, 8: 7, 9: 6, 10: 5}",5,0.34269662921348315,9,1,5.0,2
356,0,"{1: 1, 2: 7, 3: 6, 4: 4, 5: 9, 6: 8, 7: 3, 8: 10, 9: 2, 10: 5}",5,0.34173669467787116,8,1,3.3333333333333335,3
357,0,"{1: 9, 2: 5, 3: 7, 4: 6, 5: 4, 6: 8, 7: 1, 8: 10, 9: 3, 10: 2}",5,0.3407821229050279,6,4,5.0,2
358,0,"{1: 3, 2: 4, 3: 1, 4: 6, 5: 8, 6: 7, 7: 5, 8: 2, 9: 9, 10: 10}",5,0.3398328690807799,6,1,2.5,4
359,1,"{1: 9, 2: 5, 3: 6, 4: 2, 5: 1, 6: 10, 7: 7, 8: 3, 9: 4, 10: 8}",5,0.3416666666666667,5,1,3.3333333333333335,3
360,1,"{1: 1, 2: 10, 3: 2, 4: 4, 5: 6, 6: 5, 7: 9, 8: 8, 9: 7, 10: 3}",5,0.34349030470914127,3,1,1.6666666666666667,6
361,0,"{1: 9, 2: 7, 3: 5, 4: 10, 5: 3, 6: 1, 7: 4, 8: 8, 9: 2, 10: 6}",5,0.3425414364640884,7,1,3.3333333333333335,3
362,0,"{1: 5, 2: 9, 3: 6, 4: 1, 5: 10, 6: 4, 7: 8, 8: 2, 9: 7, 10: 3}",5,0.3415977961432507,6,4,5.0,2
363,1,"{1: 2, 2: 5, 3: 3, 4: 10, 5: 6, 6: 9, 7: 4, 8: 7, 9: 1, 10: 8}",5,0.3434065934065934,5,1,3.3333333333333335,3
364,0,"{1: 3, 2: 10, 3: 6, 4: 8, 5: 9, 6: 4, 7: 1, 8: 5, 9: 7, 10: 2}",5,0.3424657534246575,8,2,5.0,2
365,0,"{1: 6, 2: 4, 3: 10, 4: 9, 5: 3, 6: 5, 7: 7, 8: 1, 9: 2, 10: 8}",5,0.34153005464480873,6,1,3.3333333333333335,3
366,0,"{1: 9, 2: 4, 3: 10, 4: 5, 5: 6, 6: 1, 7: 8, 8: 2, 9: 7, 10: 3}",5,0.3405994550408719,8,2,5.0,2
367,0,"{1: 10, 2: 1, 3: 3, 4: 5, 5: 4, 6: 7, 7: 8, 8: 2, 9: 9, 10: 6}",5,0.33967391304347827,6,1,2.5,4
368,1,"{1: 1, 2: 10, 3: 4, 4: 9, 5: 5, 6: 8, 7: 6, 8: 2, 9: 3, 10: 7}",5,0.34146341463414637,5,1,2.5,4
369,0,"{1: 5, 2: 3, 3: 4, 4: 6, 5: 7, 6: 8, 7: 2, 8: 10, 9: 9, 10: 1}",5,0.34054054054054056,9,1,5.0,2
370,0,"{1: 4, 2: 5, 3: 6, 4: 7, 5: 1, 6: 3, 7: 8, 8: 10, 9: 9, 10: 2}",5,0.33962264150943394,7,1,3.3333333333333335,3
371,0,"{1: 3, 2: 7, 3: 1, 4: 4, 5: 10, 6: 8, 7: 9, 8: 5, 9: 6, 10: 2}",5,0.3387096774193548,7,1,3.3333333333333335,3
372,1,"{1: 2, 2: 7, 3: 6, 4: 10, 5: 4, 6: 5, 7: 9, 8: 1, 9: 8, 10: 3}",5,0.34048257372654156,5,5,5.0,2
373,1,"{1: 10, 2: 5, 3: 8, 4: 4, 5: 2, 6: 1, 7: 9, 8: 3, 9: 7, 10: 6}",5,0.3422459893048128,3,1,2.0,5
374,0,"{1: 2, 2: 9, 3: 1, 4: 5, 5: 6, 6: 10, 7: 8, 8: 3, 9: 4, 10: 7}",5,0.3413333333333333,10,10,10.0,1
375,1,"{1: 7, 2: 9, 3: 2, 4: 1, 5: 8, 6: 3, 7: 4, 8: 5, 9: 6, 10: 10}",5,0.34308510638297873,4,1,2.5,4
376,0,"{1: 8, 2: 3, 3: 7, 4: 1, 5: 10, 6: 4, 7: 6, 8: 9, 9: 2, 10: 5}",5,0.3421750663129973,8,2,5.0,2
377,1,"{1: 7, 2: 1, 3: 9, 4: 2, 5: 10, 6: 3, 7: 8, 8: 4, 9: 6, 10: 5}",5,0.3439153439153439,5,2,3.3333333333333335,3
378,0,"{1: 6, 2: 4, 3: 2, 4: 8, 5: 9, 6: 5, 7: 7, 8: 10, 9: 3, 10: 1}",5,0.34300791556728233,9,1,5.0,2
379,1,"{1: 5, 2: 2, 3: 10, 4: 6, 5: 9, 6: 1, 7: 3, 8: 8, 9: 4, 10: 7}",5,0.3447368421052632,5,1,2.5,4
380,1,"{1: 2, 2: 8, 3: 7, 4: 10, 5: 9, 6: 3, 7: 4, 8: 1, 9: 5, 10: 6}",5,0.3464566929133858,5,2,3.3333333333333335,3
381,1,"{1: 6, 2: 1, 3: 2, 4: 9, 5: 7, 6: 3, 7: 4, 8: 5, 9: 8, 10: 10}",5,0.3481675392670157,5,1,3.3333333333333335,3
382,0,"{1: 1, 2: 6, 3: 8, 4: 5, 5: 10, 6: 3, 7: 2, 8: 4, 9: 7, 10: 9}",5,0.3472584856396867,9,1,5.0,2
383,1,"{1: 2, 2: 8, 3: 4, 4: 5, 5: 3, 6: 9, 7: 1, 8: 7, 9: 10, 10: 6}",5,0.3489583333333333,4,3,3.3333333333333335,3
384,0,"{1: 8, 2: 3, 3: 10, 4: 4, 5: 7, 6: 9, 7: 1, 8: 6, 9: 5, 10: 2}",5,0.34805194805194806,6,1,3.3333333333333335,3
385,1,"{1: 10, 2: 5, 3: 2, 4: 3, 5: 4, 6: 7, 7: 6, 8: 1, 9: 9, 10: 8}",5,0.34974093264248707,4,1,2.5,4
386,0,"{1: 4, 2: 2, 3: 3, 4: 7, 5: 5, 6: 9, 7: 10, 8: 6, 9: 1, 10: 8}",5,0.3488372093023256,7,1,2.5,4
387,1,"{1: 7, 2: 8, 3: 10, 4: 1, 5: 6, 6: 5, 7: 3, 8: 9, 9: 2, 10: 4}",5,0.35051546391752575,5,2,3.3333333333333335,3
388,0,"{1: 1, 2: 3, 3: 2, 4: 9, 5: 8, 6: 6, 7: 4, 8: 7, 9: 10, 10: 5}",5,0.3496143958868895,6,1,2.5,4
389,0,"{1: 2, 2: 5, 3: 10, 4: 8, 5: 9, 6: 1, 7: 6, 8: 4, 9: 7, 10: 3}",5,0.3487179487179487,6,2,3.3333333333333335,3
390,0,"{1: 4, 2: 7, 3: 8, 4: 3, 5: 10, 6: 1, 7: 6, 8: 5, 9: 2, 10: 9}",5,0.34782608695652173,10,10,10.0,1
391,1,"{1: 3, 2: 7, 3: 6, 4: 8, 5: 4, 6: 9, 7: 2, 8: 5, 9: 1, 10: 10}",5,0.3494897959183674,4,1,2.5,4
392,1,"{1: 2, 2: 4, 3: 6, 4: 1, 5: 10, 6: 3, 7: 9, 8: 7, 9: 5, 10: 8}",5,0.3511450381679389,5,2,3.3333333333333335,3
393,1,"{1: 1, 2: 6, 3: 8, 4: 3, 5: 7, 6: 9, 7: 4, 8: 5, 9: 2, 10: 10}",5,0.35279187817258884,5,1,2.5,4
394,0,"{1: 9, 2: 5, 3: 4, 4: 10, 5: 8, 6: 1, 7: 6, 8: 7, 9: 3, 10: 2}",5,0.3518987341772152,10,10,10.0,1
395,0,"{1: 7, 2: 6, 3: 2, 4: 1, 5: 3, 6: 9, 7: 4, 8: 10, 9: 8, 10: 5}",5,0.351010101010101,7,3,5.0,2
396,0,"{1: 6, 2: 9, 3: 3, 4: 2, 5: 7, 6: 4, 7: 10, 8: 1, 9: 8, 10: 5}",5,0.3501259445843829,6,1,3.3333333333333335,3
397,0,"{1: 10, 2: 8, 3: 6, 4: 2, 5: 4, 6: 5, 7: 3, 8: 9, 9: 1, 10: 7}",5,0.3492462311557789,10,10,10.0,1
398,1,"{1: 1, 2: 4, 3: 6, 4: 10, 5: 3, 6: 8, 7: 2, 8: 5, 9: 7, 10: 9}",5,0.3508771929824561,5,1,3.3333333333333335,3
399,0,"{1: 3, 2: 6, 3: 7, 4: 8, 5: 4, 6: 9, 7: 1, 8: 10, 9: 5, 10: 2}",5,0.35,7,3,5.0,2
400,0,"{1: 8, 2: 2, 3: 3, 4: 5, 5: 6, 6: 9, 7: 7, 8: 4, 9: 10, 10: 1}",5,0.3491271820448878,7,1,2.5,4
401,0,"{1: 9, 2: 5, 3: 10, 4: 2, 5: 6, 6: 1, 7: 8, 8: 7, 9: 3, 10: 4}",5,0.3482587064676617,8,2,5.0,2
402,1,"{1: 1, 2: 9, 3: 5, 4: 6, 5: 3, 6: 10, 7: 2, 8: 7, 9: 8, 10: 4}",5,0.34987593052109184,4,1,2.5,4
403,1,"{1: 3, 2: 1, 3: 5, 4: 2, 5: 4, 6: 7, 7: 10, 8: 6, 9: 8, 10: 9}",5,0.35148514851485146,5,5,5.0,2
404,1,"{1: 8, 2: 9, 3: 6, 4: 4, 5: 1, 6: 7, 7: 10, 8: 5, 9: 2, 10: 3}",5,0.3530864197530864,4,1,2.5,4
405,1,"{1: 6, 2: 5, 3: 7, 4: 4, 5: 2, 6: 8, 7: 10, 8: 1, 9: 9, 10: 3}",5,0.35467980295566504,3,1,2.0,5
406,0,"{1: 8, 2: 3, 3: 7, 4: 6, 5: 4, 6: 5, 7: 10, 8: 2, 9: 9, 10: 1}",5,0.3538083538083538,6,1,3.3333333333333335,3
407,0,"{1: 5, 2: 9, 3: 8, 4: 1, 5: 10, 6: 4, 7: 3, 8: 6, 9: 2, 10: 7}",5,0.35294117647058826,8,2,5.0,2
408,0,"{1: 3, 2: 4, 3: 1, 4: 6, 5: 7, 6: 5, 7: 9, 8: 10, 9: 2, 10: 8}",5,0.35207823960880197,6,2,3.3333333333333335,3
409,0,"{1: 6, 2: 5, 3: 3, 4: 9, 5: 7, 6: 2, 7: 4, 8: 8, 9: 1, 10: 10}",5,0.35121951219512193,7,1,2.5,4
410,0,"{1: 7, 2: 9, 3: 10, 4: 8, 5: 1, 6: 6, 7: 2, 8: 4, 9: 3, 10: 5}",5,0.35036496350364965,7,1,3.3333333333333335,3
411,0,"{1: 7, 2: 2, 3: 8, 4: 5, 5: 6, 6: 3, 7: 10, 8: 9, 9: 1, 10: 4}",5,0.34951456310679613,9,1,5.0,2
412,1,"{1: 7, 2: 10, 3: 3, 4: 4, 5: 2, 6: 1, 7: 6, 8: 8, 9: 9, 10: 5}",5,0.35108958837772397,3,1,1.6666666666666667,6
413,0,"{1: 2, 2: 5, 3: 7, 4: 10, 5: 3, 6: 6, 7: 9, 8: 4, 9: 1, 10: 8}",5,0.3502415458937198,6,1,3.3333333333333335,3
414,1,"{1: 5, 2: 9, 3: 10, 4: 6, 5: 4, 6: 1, 7: 7, 8: 3, 9: 8, 10: 2}",5,0.35180722891566263,5,1,3.3333333333333335,3
415,0,"{1: 2, 2: 5, 3: 7, 4: 6, 5: 10, 6: 9, 7: 8, 8: 3, 9: 1, 10: 4}",5,0.35096153846153844,7,3,5.0,2
416,1,"{1: 7, 2: 2, 3: 5, 4: 1, 5: 10, 6: 3, 7: 4, 8: 8, 9: 6, 10: 9}",5,0.35251798561151076,5,1,2.5,4
417,1,"{1: 6, 2: 7, 3: 3, 4: 1, 5: 9, 6: 4, 7: 2, 8: 10, 9: 5, 10: 8}",5,0.35406698564593303,3,1,2.0,5
418,0,"{1: 3, 2: 2, 3: 5, 4: 7, 5: 8, 6: 4, 7: 6, 8: 9, 9: 10, 10: 1}",5,0.3532219570405728,6,1,3.3333333333333335,3
419,1,"{1: 7, 2: 10, 3: 5, 4: 8, 5: 6, 6: 2, 7: 4, 8: 9, 9: 1, 10: 3}",5,0.3547619047619048,5,5,5.0,2
420,1,"{1: 4, 2: 8, 3: 5, 4: 1, 5: 7, 6: 6, 7: 3, 8: 2, 9: 10, 10: 9}",5,0.35629453681710216,3,1,2.0,5
421,0,"{1: 7, 2: 2, 3: 10, 4: 1, 5: 9, 6: 3, 7: 8, 8: 5, 9: 6, 10: 4}",5,0.35545023696682465,9,1,5.0,2
422,0,"{1: 10, 2: 4, 3: 6, 4: 8, 5: 7, 6: 1, 7: 5, 8: 3, 9: 2, 10: 9}",5,0.3546099290780142,8,2,5.0,2
423,0,"{1: 5, 2: 7, 3: 6, 4: 10, 5: 3, 6: 9, 7: 1, 8: 8, 9: 2, 10: 4}",5,0.35377358490566035,7,1,3.3333333333333335,3
424,0,"{1: 2, 2: 10, 3: 9, 4: 7, 5: 3, 6: 1, 7: 8, 8: 6, 9: 4, 10: 5}",5,0.35294117647058826,10,10,10.0,1
425,0,"{1: 8, 2: 10, 3: 5, 4: 3, 5: 1, 6: 6, 7: 4, 8: 9, 9: 2, 10: 7}",5,0.352112676056338,9,1,5.0,2
426,0,"{1: 8, 2: 7, 3: 4, 4: 6, 5: 3, 6: 2, 7: 9, 8: 10, 9: 5, 10: 1}",5,0.351288056206089,7,3,5.0,2
427,0,"{1: 1, 2: 8, 3: 7, 4: 9, 5: 2, 6: 4, 7: 10, 8: 3, 9: 6, 10: 5}",5,0.35046728971962615,6,1,3.3333333333333335,3
428,1,"{1: 9, 2: 8, 3: 4, 4: 1, 5: 2, 6: 7, 7: 6, 8: 10, 9: 3, 10: 5}",5,0.351981351981352,4,2,3.3333333333333335,3
429,0,"{1: 2, 2: 6, 3: 5, 4: 7, 5: 4, 6: 8, 7: 1, 8: 10, 9: 3, 10: 9}",5,0.3511627906976744,10,10,10.0,1
430,1,"{1: 8, 2: 10, 3: 5, 4: 4, 5: 7, 6: 6, 7: 1, 8: 3, 9: 9, 10: 2}",5,0.35266821345707655,5,1,2.0,5
431,1,"{1: 4, 2: 6, 3: 8, 4: 10, 5: 2, 6: 5, 7: 7, 8: 3, 9: 9, 10: 1}",5,0.3541666666666667,3,1,2.0,5
432,0,"{1: 10, 2: 9, 3: 2, 4: 3, 5: 4, 6: 8, 7: 1, 8: 5, 9: 6, 10: 7}",5,0.3533487297921478,7,3,5.0,2
433,0,"{1: 7, 2: 9, 3: 4, 4: 6, 5: 2, 6: 5, 7: 1, 8: 10, 9: 8, 10: 3}",5,0.35253456221198154,8,2,5.0,2
434,0,"{1: 2, 2: 8, 3: 1, 4: 7, 5: 5, 6: 6, 7: 9, 8: 4, 9: 3, 10: 10}",5,0.35172413793103446,7,1,2.5,4
435,0,"{1: 9, 2: 8, 3: 1, 4: 3, 5: 6, 6: 7, 7: 4, 8: 10, 9: 5, 10: 2}",5,0.35091743119266056,7,3,5.0,2
436,0,"{1: 8, 2: 10, 3: 4, 4: 3, 5: 6, 6: 2, 7: 1, 8: 5, 9: 9, 10: 7}",5,0.3501144164759725,7,1,3.3333333333333335,3
437,1,"{1: 2, 2: 5, 3: 7, 4: 9, 5: 4, 6: 6, 7: 10, 8: 3, 9: 1, 10: 8}",5,0.3515981735159817,5,1,3.3333333333333335,3
438,0,"{1: 9, 2: 10, 3: 3, 4: 7, 5: 6, 6: 2, 7: 5, 8: 4, 9: 8, 10: 1}",5,0.35079726651480636,9,1,5.0,2
439,1,"{1: 9, 2: 1, 3: 6, 4: 8, 5: 2, 6: 4, 7: 10, 8: 3, 9: 5, 10: 7}",5,0.3522727272727273,4,2,3.3333333333333335,3
440,0,"{1: 9, 2: 2, 3: 3, 4: 7, 5: 8, 6: 1, 7: 6, 8: 4, 9: 10, 10: 5}",5,0.35147392290249435,8,1,3.3333333333333335,3
441,1,"{1: 9, 2: 3, 3: 8, 4: 10, 5: 5, 6: 2, 7: 7, 8: 6, 9: 4, 10: 1}",5,0.35294117647058826,4,1,2.5,4
442,1,"{1: 3, 2: 6, 3: 1, 4: 10, 5: 9, 6: 8, 7: 4, 8: 2, 9: 5, 10: 7}",5,0.3544018058690745,3,2,2.5,4
443,0,"{1: 6, 2: 4, 3: 7, 4: 9, 5: 2, 6: 8, 7: 1, 8: 10, 9: 3, 10: 5}",5,0.3536036036036036,10,10,10.0,1
444,0,"{1: 2, 2: 4, 3: 10, 4: 5, 5: 3, 6: 9, 7: 1, 8: 7, 9: 6, 10: 8}",5,0.35280898876404493,8,2,5.0,2
445,0,"{1: 9, 2: 2, 3: 8, 4: 7, 5: 10, 6: 6, 7: 1, 8: 4, 9: 5, 10: 3}",5,0.35201793721973096,8,1,3.3333333333333335,3
446,1,"{1: 5, 2: 3, 3: 8, 4: 10, 5: 7, 6: 6, 7: 9, 8: 2, 9: 1, 10: 4}",5,0.3534675615212528,4,1,2.5,4
447,0,"{1: 10, 2: 2, 3: 3, 4: 6, 5: 4, 6: 8, 7: 9, 8: 7, 9: 5, 10: 1}",5,0.35267857142857145,6,1,2.5,4
448,0,"{1: 5, 2: 7, 3: 2, 4: 1, 5: 8, 6: 6, 7: 3, 8: 10, 9: 4, 10: 9}",5,0.3518930957683742,6,1,3.3333333333333335,3
449,0,"{1: 2, 2: 3, 3: 10, 4: 9, 5: 8, 6: 7, 7: 6, 8: 4, 9: 1, 10: 5}",5,0.3511111111111111,8,2,5.0,2
450,0,"{1: 2, 2: 5, 3: 3, 4: 1, 5: 10, 6: 4, 7: 7, 8: 9, 9: 6, 10: 8}",5,0.35033259423503327,8,1,3.3333333333333335,3
451,0,"{1: 7, 2: 4, 3: 10, 4: 9, 5: 6, 6: 3, 7: 2, 8: 1, 9: 5, 10: 8}",5,0.3495575221238938,10,10,10.0,1
452,0,"{1: 3, 2: 5, 3: 7, 4: 6, 5: 10, 6: 2, 7: 8, 8: 1, 9: 4, 10: 9}",5,0.3487858719646799,6,4,5.0,2
453,1,"{1: 10, 2: 8, 3: 5, 4: 6, 5: 7, 6: 4, 7: 2, 8: 3, 9: 9, 10: 1}",5,0.3502202643171806,5,1,2.5,4
454,0,"{1: 8, 2: 9, 3: 1, 4: 5, 5: 6, 6: 4, 7: 7, 8: 2, 9: 10, 10: 3}",5,0.34945054945054943,6,1,3.3333333333333335,3
455,0,"{1: 4, 2: 7, 3: 2, 4: 9, 5: 1, 6: 10, 7: 5, 8: 6, 9: 8, 10: 3}",5,0.34868421052631576,10,10,10.0,1
456,0,"{1: 9, 2: 4, 3: 6, 4: 2, 5: 5, 6: 10, 7: 8, 8: 1, 9: 3, 10: 7}",5,0.3479212253829322,7,1,3.3333333333333335,3
457,0,"{1: 5, 2: 4, 3: 8, 4: 2, 5: 9, 6: 1, 7: 3, 8: 6, 9: 10, 10: 7}",5,0.3471615720524017,8,2,5.0,2
458,0,"{1: 3, 2: 7, 3: 5, 4: 10, 5: 6, 6: 4, 7: 1, 8: 8, 9: 9, 10: 2}",5,0.3464052287581699,8,1,3.3333333333333335,3
459,0,"{1: 10, 2: 6, 3: 7, 4: 1, 5: 9, 6: 2, 7: 4, 8: 3, 9: 5, 10: 8}",5,0.3456521739130435,6,2,3.3333333333333335,3
460,1,"{1: 6, 2: 9, 3: 3, 4: 1, 5: 10, 6: 8, 7: 2, 8: 4, 9: 7, 10: 5}",5,0.3470715835140998,4,1,2.5,4
461,1,"{1: 3, 2: 4, 3: 7, 4: 9, 5: 10, 6: 8, 7: 1, 8: 6, 9: 5, 10: 2}",5,0.3484848484848485,5,2,3.3333333333333335,3
462,1,"{1: 6, 2: 9, 3: 3, 4: 7, 5: 5, 6: 4, 7: 1, 8: 10, 9: 8, 10: 2}",5,0.34989200863930886,4,1,2.5,4
463,0,"{1: 9, 2: 5, 3: 3, 4: 1, 5: 2, 6: 4, 7: 8, 8: 10, 9: 7, 10: 6}",5,0.34913793103448276,7,1,3.3333333333333335,3
464,0,"{1: 5, 2: 8, 3: 10, 4: 4, 5: 7, 6: 1, 7: 9, 8: 2, 9: 3, 10: 6}",5,0.34838709677419355,7,1,3.3333333333333335,3
465,1,"{1: 2, 2: 1, 3: 3, 4: 10, 5: 4, 6: 9, 7: 7, 8: 5, 9: 6, 10: 8}",5,0.3497854077253219,4,1,2.0,5
466,0,"{1: 1, 2: 10, 3: 7, 4: 8, 5: 6, 6: 2, 7: 9, 8: 5, 9: 3, 10: 4}",5,0.3490364025695932,6,1,3.3333333333333335,3
467,0,"{1: 2, 2: 7, 3: 9, 4: 8, 5: 4, 6: 5, 7: 6, 8: 10, 9: 3, 10: 1}",5,0.3482905982905983,8,2,5.0,2
468,0,"{1: 6, 2: 10, 3: 4, 4: 7, 5: 3, 6: 5, 7: 8, 8: 9, 9: 2, 10: 1}",5,0.34754797441364604,10,10,10.0,1
469,0,"{1: 8, 2: 7, 3: 2, 4: 6, 5: 4, 6: 3, 7: 1, 8: 9, 9: 10, 10: 5}",5,0.3468085106382979,10,10,10.0,1
470,0,"{1: 10, 2: 1, 3: 6, 4: 2, 5: 8, 6: 5, 7: 3, 8: 9, 9: 7, 10: 4}",5,0.346072186836518,6,4,5.0,2
471,0,"{1: 7, 2: 1, 3: 8, 4: 9, 5: 6, 6: 4, 7: 5, 8: 3, 9: 10, 10: 2}",5,0.3453389830508475,8,2,5.0,2
